Column1,timestamp8601,@message,cf_app_name,level,Info
3146,"June 17th 2020, 13:29:07.658","""143.166.224.244,",staticcdn-prod,info,143.166.224.244
3147,"June 17th 2020, 13:29:07.658","""172.21.251.254",staticcdn-prod,info,"""172.21.251.254"
3148,"June 17th 2020, 13:29:07.654","""2020/06/17",staticcdn-prod,info,"""2020/06/17"
3150,"June 17th 2020, 13:29:07.507","""",Support-Client,info,""""
3151,"June 17th 2020, 13:29:07.452","""46.226.59.186,",soitrp,info,46.226.59.186
3152,"June 17th 2020, 13:29:07.383",      proxy,incident-searchapi,info,      proxy
3153,"June 17th 2020, 13:29:07.366",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Hosting.Internal.WebHost[1],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Hosting.Internal.WebHost[1]
3155,"June 17th 2020, 13:29:07.138","""",Support-Client,info,""""
3157,"June 17th 2020, 13:29:07.022",\x1b[41m\x1b[30mfail\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Product.Search.Api.Controllers.CatalogController[0],ProductSelectorApi,info, Dell.Support.Product.Search.Api.Controllers.CatalogController[0]
3159,"June 17th 2020, 13:29:07.022",\x1b[41m\x1b[30mfail\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Product.Search.Api.Controllers.CatalogController[0],ProductSelectorApi,info, Dell.Support.Product.Search.Api.Controllers.CatalogController[0]
3161,"June 17th 2020, 13:29:06.986","""65.191.150.3,",soitrp,info,65.191.150.3
3162,"June 17th 2020, 13:29:06.986","""121.102.59.79,",soitrp,info,121.102.59.79
3163,"June 17th 2020, 13:29:06.980",\x1b[41m\x1b[30mfail\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Product.Search.Api.Controllers.CatalogController[0],ProductSelectorApi,info, Dell.Support.Product.Search.Api.Controllers.CatalogController[0]
3165,"June 17th 2020, 13:29:06.977",      proxy,incident-searchapi,info,      proxy
3166,"June 17th 2020, 13:29:06.974",\x1b[41m\x1b[30mfail\x1b[39m\x1b[22m\x1b[49m: Dell.SupportOnline.Incidents.Search.Core.Services.SupportHistory.CaseJournalService[0],incident-searchapi,info, Dell.SupportOnline.Incidents.Search.Core.Services.SupportHistory.CaseJournalService[0]
3167,"June 17th 2020, 13:29:06.922","""98.158.243.72,",soitrp,info,98.158.243.72
3168,"June 17th 2020, 13:29:06.921","""179.182.149.180,",soitrp,info,179.182.149.180
3169,"June 17th 2020, 13:29:06.890","""66.249.79.190,",soitrp,info,66.249.79.190
3170,"June 17th 2020, 13:29:06.890","""67.143.193.5,",soitrp,info,67.143.193.5
3171,"June 17th 2020, 13:29:06.886","""207.134.140.66,",soitrp,info,207.134.140.66
3172,"June 17th 2020, 13:29:06.883","""128.92.241.209,",soitrp,info,128.92.241.209
3173,"June 17th 2020, 13:29:06.796","""90.195.108.60,",soitrp,info,90.195.108.60
3174,"June 17th 2020, 13:29:06.796","""99.242.64.136,",soitrp,info,99.242.64.136
3175,"June 17th 2020, 13:29:06.796","""198.140.239.1,",soitrp,info,198.140.239.1
3176,"June 17th 2020, 13:29:06.796","""111.202.103.87,",soitrp,info,111.202.103.87
3178,"June 17th 2020, 13:29:06.758","""",Support-Client,info,""""
3180,"June 17th 2020, 13:29:06.732","""201.148.180.119,",soitrp,info,201.148.180.119
3181,"June 17th 2020, 13:29:06.696","""",Support-Client,info,""""
3183,"June 17th 2020, 13:29:06.618","""",Support-Client,info,""""
3185,"June 17th 2020, 13:29:06.556","""173.79.249.240,",soitrp,info,173.79.249.240
3187,"June 17th 2020, 13:29:06.225","""",Support-Client,info,""""
3189,"June 17th 2020, 13:29:06.212",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Hosting.Internal.WebHost[1],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Hosting.Internal.WebHost[1]
3191,"June 17th 2020, 13:29:06.197","""",Support-Client,info,""""
3192,"June 17th 2020, 13:29:06.113","""",Support-Client,info,""""
3194,"June 17th 2020, 13:29:06.111","""",Support-Client,info,""""
3196,"June 17th 2020, 13:29:06.111","""",Documents-UX,info,""""
3197,"June 17th 2020, 13:29:06.100","""185.25.35.9,",soitrp,info,185.25.35.9
3198,"June 17th 2020, 13:29:06.100","""114.79.55.24,",soitrp,info,114.79.55.24
3199,"June 17th 2020, 13:29:06.100","""182.232.183.161,",soitrp,info,182.232.183.161
3200,"June 17th 2020, 13:29:06.060",\x1b[41m\x1b[30mfail\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Product.Search.Api.Controllers.CatalogController[0],ProductSelectorApi,info, Dell.Support.Product.Search.Api.Controllers.CatalogController[0]
3201,"June 17th 2020, 13:29:05.966",      Executed action Dell.SupportOnline.SecureUrl.Controllers.DefaultController.Index (Dell.SupportOnline.SecureUrl) in 0.2347ms,SupportOnlineSecureUrlApi,info,      Executed action Dell.SupportOnline.SecureUrl.Controllers.DefaultController.Index (Dell.SupportOnline.SecureUrl) in 0.2347ms
3202,"June 17th 2020, 13:29:05.966",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Hosting.Internal.WebHost[2],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Hosting.Internal.WebHost[2]
3203,"June 17th 2020, 13:29:05.966",      Request finished in 0.7623ms 200 application/json; charset=utf-8,SupportOnlineSecureUrlApi,info,      Request finished in 0.7623ms 200 application/json; charset=utf-8
3204,"June 17th 2020, 13:29:05.965",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[2],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[2]
3205,"June 17th 2020, 13:29:05.964","      Executing ObjectResult, writing value of type 'System.String'.",SupportOnlineSecureUrlApi,info,"      Executing ObjectResult, writing value of type 'System.String'."
3206,"June 17th 2020, 13:29:05.959",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor[1],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor[1]
3207,"June 17th 2020, 13:29:05.957",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[2],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[2]
3208,"June 17th 2020, 13:29:05.957","      Executed action method Dell.SupportOnline.SecureUrl.Controllers.DefaultController.Index (Dell.SupportOnline.SecureUrl), returned result Microsoft.AspNetCore.Mvc.OkObjectResult in 0.0013ms.",SupportOnlineSecureUrlApi,info,"      Executed action method Dell.SupportOnline.SecureUrl.Controllers.DefaultController.Index (Dell.SupportOnline.SecureUrl), returned result Microsoft.AspNetCore.Mvc.OkObjectResult in 0.0013ms."
3209,"June 17th 2020, 13:29:05.957",      Executing action method Dell.SupportOnline.SecureUrl.Controllers.DefaultController.Index (Dell.SupportOnline.SecureUrl) - Validation state: Valid,SupportOnlineSecureUrlApi,info,      Executing action method Dell.SupportOnline.SecureUrl.Controllers.DefaultController.Index (Dell.SupportOnline.SecureUrl) - Validation state: Valid
3210,"June 17th 2020, 13:29:05.956",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[1],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[1]
3211,"June 17th 2020, 13:29:05.953","""",SupportOnlineSecureUrlApi,info,""""
3212,"June 17th 2020, 13:29:05.949",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[1],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[1]
3213,"June 17th 2020, 13:29:05.947",      Request starting HTTP/1.1 GET http://supportonlinesecureurlapi.ausmsc01.pcf.dell.com/api/default/index  ,SupportOnlineSecureUrlApi,info,      Request starting HTTP/1.1 GET http://supportonlinesecureurlapi.ausmsc01.pcf.dell.com/api/default/index  
3214,"June 17th 2020, 13:29:05.945","""10.179.194.85,",staticcdn-prod,info,10.179.194.85
3215,"June 17th 2020, 13:29:05.937",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Hosting.Internal.WebHost[1],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Hosting.Internal.WebHost[1]
3217,"June 17th 2020, 13:29:05.914","""",Support-Client,info,""""
3219,"June 17th 2020, 13:29:05.914","""",Support-Client,info,""""
3222,"June 17th 2020, 13:29:05.914","""",Support-Client,info,""""
3223,"June 17th 2020, 13:29:05.914","""",Support-Client,info,""""
3224,"June 17th 2020, 13:29:05.898","""",Support-Client,info,""""
3227,"June 17th 2020, 13:29:05.896","""",Support-Client,info,""""
3228,"June 17th 2020, 13:29:05.895","""",Support-Client,info,""""
3230,"June 17th 2020, 13:29:05.850",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Hosting.Internal.WebHost[1],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Hosting.Internal.WebHost[1]
3231,"June 17th 2020, 13:29:05.843",      @@@JwtHelper.Validate.Exception:IDX10000: The parameter 'token' cannot be a 'null' or an empty object.,IPSDashboard-UX,info,      @@@JwtHelper.Validate.Exception:IDX10000: The parameter 'token' cannot be a 'null' or an empty object.
3232,"June 17th 2020, 13:29:05.843",      Parameter name: token,IPSDashboard-UX,info,      Parameter name: token
3233,"June 17th 2020, 13:29:05.842",\x1b[41m\x1b[30mfail\x1b[39m\x1b[22m\x1b[49m: Dell.Identity.WebModule.Utilities.TokenHelper[0],IPSDashboard-UX,info, Dell.Identity.WebModule.Utilities.TokenHelper[0]
3234,"June 17th 2020, 13:29:05.834","""",Support-Client,info,""""
3236,"June 17th 2020, 13:29:05.832","""",Support-Client,info,""""
3239,"June 17th 2020, 13:29:05.827","""",Support-Client,info,""""
3240,"June 17th 2020, 13:29:05.826","""",Support-Client,info,""""
3241,"June 17th 2020, 13:29:05.810","""104.191.120.244,",soitrp,info,104.191.120.244
3242,"June 17th 2020, 13:29:05.809","""192.193.171.158,",soitrp,info,192.193.171.158
3243,"June 17th 2020, 13:29:05.807","""87.21.61.190,",soitrp,info,87.21.61.190
3244,"June 17th 2020, 13:29:05.807","""105.246.29.41,",soitrp,info,105.246.29.41
3245,"June 17th 2020, 13:29:05.806","""92.167.217.61,",soitrp,info,92.167.217.61
3246,"June 17th 2020, 13:29:05.764","""",Support-Client,info,""""
3249,"June 17th 2020, 13:29:05.745","""",Support-Client,info,""""
3250,"June 17th 2020, 13:29:05.721","""66.249.68.30,",soitrp,info,66.249.68.30
3251,"June 17th 2020, 13:29:05.721","""66.249.79.253,",soitrp,info,66.249.79.253
3252,"June 17th 2020, 13:29:05.718","""190.102.251.124,",soitrp,info,190.102.251.124
3253,"June 17th 2020, 13:29:05.694","""",Support-Client,info,""""
3256,"June 17th 2020, 13:29:05.636",      Request finished in 1692.294ms 200 application/json; charset=utf-8,support-emc-contents-api,info,      Request finished in 1692.294ms 200 application/json; charset=utf-8
3257,"June 17th 2020, 13:29:05.635",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Hosting.Internal.WebHost[2],support-emc-contents-api,info, Microsoft.AspNetCore.Hosting.Internal.WebHost[2]
3258,"June 17th 2020, 13:29:05.635",      Executed action Dell.SupportOnline.EmcContentservice.Api.Controllers.ProductContentController.GetTopSolutions (Dell.SupportOnline.EmcContentservice.Api) in 1691.7742ms,support-emc-contents-api,info,      Executed action Dell.SupportOnline.EmcContentservice.Api.Controllers.ProductContentController.GetTopSolutions (Dell.SupportOnline.EmcContentservice.Api) in 1691.7742ms
3259,"June 17th 2020, 13:29:05.635",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[2],support-emc-contents-api,info, Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[2]
3260,"June 17th 2020, 13:29:05.633","      Executed action method Dell.SupportOnline.EmcContentservice.Api.Controllers.ProductContentController.GetTopSolutions (Dell.SupportOnline.EmcContentservice.Api), returned result Microsoft.AspNetCore.Mvc.OkObjectResult in 1691.0275ms.",support-emc-contents-api,info,"      Executed action method Dell.SupportOnline.EmcContentservice.Api.Controllers.ProductContentController.GetTopSolutions (Dell.SupportOnline.EmcContentservice.Api), returned result Microsoft.AspNetCore.Mvc.OkObjectResult in 1691.0275ms."
3261,"June 17th 2020, 13:29:05.633",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor[1],support-emc-contents-api,info, Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor[1]
3262,"June 17th 2020, 13:29:05.633","      Executing ObjectResult, writing value of type 'System.Collections.Generic.List`1[[Dell.SupportOnline.EmcContentservice.Domain.Entities.Assetlist, Dell.SupportOnline.EmcContentservice.Domain, Version=1.0.136.255, Culture=neutral, PublicKeyToken=null]]'.",support-emc-contents-api,info,"      Executing ObjectResult, writing value of type 'System.Collections.Generic.List`1[[Dell.SupportOnline.EmcContentservice.Domain.Entities.Assetlist, Dell.SupportOnline.EmcContentservice.Domain, Version=1.0.136.255, Culture=neutral, PublicKeyToken=null]]'."
3263,"June 17th 2020, 13:29:05.621","""177.204.71.48,",soitrp,info,177.204.71.48
3264,"June 17th 2020, 13:29:05.608",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Hosting.Internal.WebHost[1],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Hosting.Internal.WebHost[1]
3266,"June 17th 2020, 13:29:05.580",\x1b[41m\x1b[30mfail\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Product.Search.Api.Controllers.CatalogController[0],ProductSelectorApi,info, Dell.Support.Product.Search.Api.Controllers.CatalogController[0]
3267,"June 17th 2020, 13:29:05.559",\x1b[41m\x1b[30mfail\x1b[39m\x1b[22m\x1b[49m: Dell.Services.Online.Diagnostic.Common.Adapter.OdeLogger[10107],diagnosticapi,info, Dell.Services.Online.Diagnostic.Common.Adapter.OdeLogger[10107]
3268,"June 17th 2020, 13:29:05.559","""",diagnosticapi,info,""""
3269,"June 17th 2020, 13:29:05.559",\x1b[41m\x1b[30mfail\x1b[39m\x1b[22m\x1b[49m: Dell.Services.Online.Diagnostic.Common.Adapter.OdeLogger[10107],diagnosticapi,info, Dell.Services.Online.Diagnostic.Common.Adapter.OdeLogger[10107]
3270,"June 17th 2020, 13:29:05.559","""",diagnosticapi,info,""""
3271,"June 17th 2020, 13:29:05.551",\x1b[41m\x1b[30mfail\x1b[39m\x1b[22m\x1b[49m: Dell.SupportOnline.Cache.DistributedCacheProvider[0],drivers-ux,info, Dell.SupportOnline.Cache.DistributedCacheProvider[0]
3273,"June 17th 2020, 13:29:05.536","""185.25.35.9,",soitrp,info,185.25.35.9
3274,"June 17th 2020, 13:29:05.536","""177.69.209.129,",soitrp,info,177.69.209.129
3275,"June 17th 2020, 13:29:05.521","""177.204.71.48,",soitrp,info,177.204.71.48
3276,"June 17th 2020, 13:29:05.501",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[2],support-emc-contents-api,info, Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[2]
3277,"June 17th 2020, 13:29:05.488","""",Support-Client,info,""""
3279,"June 17th 2020, 13:29:05.470","""189.6.24.203,",soitrp,info,189.6.24.203
3280,"June 17th 2020, 13:29:05.460","""",Support-Client,info,""""
3281,"June 17th 2020, 13:29:05.459","""173.95.25.211,",soitrp,info,173.95.25.211
3282,"June 17th 2020, 13:29:05.459","""186.249.225.66,",soitrp,info,186.249.225.66
3284,"June 17th 2020, 13:29:05.459","""73.170.23.241,",soitrp,info,73.170.23.241
3285,"June 17th 2020, 13:29:05.459","""200.116.165.137,",soitrp,info,200.116.165.137
3286,"June 17th 2020, 13:29:05.459","""10.1.9.126,",soitrp,info,10.1.9.126
3287,"June 17th 2020, 13:29:05.451","""",Support-Client,info,""""
3289,"June 17th 2020, 13:29:05.451","""",Support-Client,info,""""
3291,"June 17th 2020, 13:29:05.372","""87.21.61.190,",soitrp,info,87.21.61.190
3292,"June 17th 2020, 13:29:05.372","""66.249.79.159,",soitrp,info,66.249.79.159
3293,"June 17th 2020, 13:29:05.360","""69.206.4.232,",soitrp,info,69.206.4.232
3294,"June 17th 2020, 13:29:05.360","""77.133.38.21,",soitrp,info,77.133.38.21
3295,"June 17th 2020, 13:29:05.335","""67.143.193.5,",soitrp,info,67.143.193.5
3297,"June 17th 2020, 13:29:05.260",\x1b[41m\x1b[30mfail\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Product.Search.Api.Controllers.CatalogController[0],ProductSelectorApi,info, Dell.Support.Product.Search.Api.Controllers.CatalogController[0]
3298,"June 17th 2020, 13:29:05.257",\x1b[41m\x1b[30mfail\x1b[39m\x1b[22m\x1b[49m: Dell.SupportOnline.Cache.DistributedCacheProvider[0],drivers-ux,info, Dell.SupportOnline.Cache.DistributedCacheProvider[0]
3299,"June 17th 2020, 13:29:05.238","""",Support-Client,info,""""
3301,"June 17th 2020, 13:29:05.234","""",Support-Client,info,""""
3303,"June 17th 2020, 13:29:05.234","""",Support-Client,info,""""
3305,"June 17th 2020, 13:29:05.232","""",Support-Client,info,""""
3307,"June 17th 2020, 13:29:05.229",\x1b[41m\x1b[30mfail\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Product.Search.Api.Controllers.CatalogController[0],ProductSelectorApi,info, Dell.Support.Product.Search.Api.Controllers.CatalogController[0]
3308,"June 17th 2020, 13:29:05.229","""",Support-Client,info,""""
3309,"June 17th 2020, 13:29:05.223","""63.238.47.2,",soitrp,info,63.238.47.2
3310,"June 17th 2020, 13:29:05.223","""96.90.93.186,",soitrp,info,96.90.93.186
3311,"June 17th 2020, 13:29:05.145","""",Support-Client,info,""""
3313,"June 17th 2020, 13:29:05.137","""62.115.44.205,",soitrp,info,62.115.44.205
3314,"June 17th 2020, 13:29:05.131","""66.249.68.28,",soitrp,info,66.249.68.28
3315,"June 17th 2020, 13:29:05.129","""",Support-Client,info,""""
3318,"June 17th 2020, 13:29:05.126","""",Support-Client,info,""""
3319,"June 17th 2020, 13:29:05.117","""",Support-Client,info,""""
3321,"June 17th 2020, 13:29:05.073","""177.64.229.194,",soitrp,info,177.64.229.194
3322,"June 17th 2020, 13:29:05.073","""73.141.169.101,",soitrp,info,73.141.169.101
3323,"June 17th 2020, 13:29:05.060","""",Support-Client,info,""""
3325,"June 17th 2020, 13:29:05.059","""",Support-Client,info,""""
3327,"June 17th 2020, 13:29:04.976",\x1b[41m\x1b[30mfail\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Product.Search.Api.Controllers.CatalogController[0],ProductSelectorApi,info, Dell.Support.Product.Search.Api.Controllers.CatalogController[0]
3328,"June 17th 2020, 13:29:04.945","""",Support-Client,info,""""
3330,"June 17th 2020, 13:29:04.937","""45.234.69.32,",soitrp,info,45.234.69.32
3331,"June 17th 2020, 13:29:04.937","""",Support-Client,info,""""
3332,"June 17th 2020, 13:29:04.937","""",Support-Client,info,""""
3333,"June 17th 2020, 13:29:04.937","""66.249.79.200,",soitrp,info,66.249.79.200
3334,"June 17th 2020, 13:29:04.936","""",Support-Client,info,""""
3337,"June 17th 2020, 13:29:04.936","""195.162.89.201,",soitrp,info,195.162.89.201
3339,"June 17th 2020, 13:29:04.930","""",Support-Client,info,""""
3341,"June 17th 2020, 13:29:04.903","""216.222.133.98,",soitrp,info,216.222.133.98
3342,"June 17th 2020, 13:29:04.899","""85.154.60.22,",soitrp,info,85.154.60.22
3343,"June 17th 2020, 13:29:04.877","""96.85.51.125,",soitrp,info,96.85.51.125
3344,"June 17th 2020, 13:29:04.844","""174.52.242.99,",soitrp,info,174.52.242.99
3345,"June 17th 2020, 13:29:04.798","""",Support-Client,info,""""
3347,"June 17th 2020, 13:29:04.454","""",Support-Client,info,""""
3349,"June 17th 2020, 13:29:04.439","""173.79.249.240,",soitrp,info,173.79.249.240
3350,"June 17th 2020, 13:29:04.410","""66.193.205.150,",soitrp,info,66.193.205.150
3351,"June 17th 2020, 13:29:04.410","""207.189.250.146,",soitrp,info,207.189.250.146
3352,"June 17th 2020, 13:29:04.389","""88.22.218.140,",soitrp,info,88.22.218.140
3353,"June 17th 2020, 13:29:04.381","""87.197.133.136,",soitrp,info,87.197.133.136
3354,"June 17th 2020, 13:29:04.379","""185.25.35.8,",soitrp,info,185.25.35.8
3355,"June 17th 2020, 13:29:04.376","""98.188.240.16,",soitrp,info,98.188.240.16
3356,"June 17th 2020, 13:29:04.257","""92.18.21.11,",soitrp,info,92.18.21.11
3358,"June 17th 2020, 13:29:04.080","""",Support-Client,info,""""
3360,"June 17th 2020, 13:29:04.060","""",Support-Client,info,""""
3362,"June 17th 2020, 13:29:04.055","""",Support-Client,info,""""
3364,"June 17th 2020, 13:29:03.726",      Request finished in 1.0781ms 200 application/json; charset=utf-8,SupportOnlineSecureUrlApi,info,      Request finished in 1.0781ms 200 application/json; charset=utf-8
3365,"June 17th 2020, 13:29:03.721",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Hosting.Internal.WebHost[2],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Hosting.Internal.WebHost[2]
3366,"June 17th 2020, 13:29:03.721",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[2],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[2]
